STATE,PLANT,LAT,LON,COAL,OIL,GAS,NUCLEAR,HYDRO,BIOMASS,WIND,SOLAR,GEOTHERMAL,OTHER,TOTAL GENERATION,PERCENT COAL,PERCENT OIL,PERCENT GAS,PERCENT NUCLEAR,PERCENT HYDRO,PERCENT BIOMASS,PERCENT WIND,PERCENT SOLAR,PERCENT GEOTHERMAL,PERCENT OTHER,TOTAL RENEWABLE,TOTAL NONRENEWABLE,PERCENT RENEWABLE,PERCENT NONRENEWABLE
CA,MARIANI PACKING VACAVILLE SOLAR,38.4025,-121.9500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,132.0",0.0,0.0,"1,132.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"1,132.0",0.0,100.00%,0.00%
CA,MARINA LANDFILL GAS,36.7131,-121.7686,0.0,0.0,0.0,0.0,0.0,"36,574.6",0.0,0.0,0.0,0.0,"36,574.6",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"36,574.6",0.0,100.00%,0.00%
CA,MARSH ROAD POWER PLANT,37.4944,-122.1694,0.0,0.0,0.0,0.0,0.0,"7,844.0",0.0,0.0,0.0,0.0,"7,844.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"7,844.0",0.0,100.00%,0.00%
CA,MARTINEZ REFINING,38.0169,-122.1117,0.0,0.0,"789,883.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"789,883.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"789,883.0",0.00%,100.00%
CA,MARTINEZ SULFURIC ACID REGENERATION PLT,38.0314,-122.1139,0.0,0.0,"2,223.4",0.0,0.0,0.0,0.0,0.0,0.0,"9,211.9","11,435.3",0.00%,0.00%,19.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,80.56%,0.0,"11,435.3",0.00%,100.00%
CA,MCCLELLAN,38.6636,-121.4144,0.0,0.0,"1,844.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,844.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"1,844.0",0.00%,100.00%
CA,MCCLURE,37.6525,-121.0197,0.0,"1,465.8","3,119.2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,585.0",0.00%,31.97%,68.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"4,585.0",0.00%,100.00%
CA,MCKITTRICK COGEN,35.3117,-119.7069,0.0,0.0,"368,359.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"368,359.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"368,359.0",0.00%,100.00%
CA,MCKITTRICK COGEN,35.3161,-119.6597,0.0,0.0,"60,574.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"60,574.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"60,574.0",0.00%,100.00%
CA,MCSWAIN,37.5219,-120.3086,0.0,0.0,0.0,0.0,"3,289.0",0.0,0.0,0.0,0.0,0.0,"3,289.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"3,289.0",0.0,100.00%,0.00%
CA,MECCA PLANT,33.5401,-115.9681,0.0,"3,966.3","15,448.4",0.0,0.0,"339,126.8",0.0,0.0,0.0,"4,382.6","362,924.0",0.00%,1.09%,4.26%,0.00%,0.00%,93.44%,0.00%,0.00%,0.00%,1.21%,"339,126.8","23,797.2",93.44%,6.56%
CA,MERCED FALLS,37.5192,-120.4372,0.0,0.0,0.0,0.0,"12,484.0",0.0,0.0,0.0,0.0,0.0,"12,484.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"12,484.0",0.0,100.00%,0.00%
CA,MESA WIND POWER CORP,33.9461,-116.6769,0.0,0.0,0.0,0.0,0.0,0.0,"53,571.0",0.0,0.0,0.0,"53,571.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"53,571.0",0.0,100.00%,0.00%
CA,METCALF ENERGY CENTER,37.2169,-121.7439,0.0,0.0,"2,612,896.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,612,896.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"2,612,896.0",0.00%,100.00%
CA,MID VALLEY LANDFILL,34.1425,-117.4274,0.0,0.0,0.0,0.0,0.0,"13,314.0",0.0,0.0,0.0,0.0,"13,314.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"13,314.0",0.0,100.00%,0.00%
CA,MID-SET COGENERATION,35.2273,-119.6300,0.0,0.0,"289,387.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"289,387.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"289,387.0",0.00%,100.00%
CA,MIDDLE FORK,39.0575,-120.4092,0.0,0.0,0.0,0.0,"545,513.0",0.0,0.0,0.0,0.0,0.0,"545,513.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"545,513.0",0.0,100.00%,0.00%
CA,MIDDLE GORGE,37.3864,-118.4417,0.0,0.0,0.0,0.0,"101,479.0",0.0,0.0,0.0,0.0,0.0,"101,479.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"101,479.0",0.0,100.00%,0.00%
CA,MIDWAY SUNSET COGEN,35.2269,-119.6294,0.0,0.0,"1,812,354.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,812,354.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"1,812,354.0",0.00%,100.00%
CA,MILL CREEK 3,34.0886,-117.0386,0.0,0.0,0.0,0.0,"10,960.0",0.0,0.0,0.0,0.0,0.0,"10,960.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"10,960.0",0.0,100.00%,0.00%
CA,MILLIKEN LANDFILL,34.0372,-117.5569,0.0,0.0,0.0,0.0,0.0,"11,703.0",0.0,0.0,0.0,0.0,"11,703.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"11,703.0",0.0,100.00%,0.00%
CA,MIRA LOMA PEAKER GENERATING UNIT,34.0054,-117.5604,0.0,0.0,"4,773.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"4,773.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"4,773.0",0.00%,100.00%
CA,MIRAMAR,32.9146,-117.1064,0.0,0.0,"2,297.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,297.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"2,297.0",0.00%,100.00%
CA,MIRAMAR,32.8769,-117.1664,0.0,0.0,"90,884.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"90,884.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"90,884.0",0.00%,100.00%
CA,MIRAMAR LANDFILL METRO BIOSOLIDS CENTER,32.8067,-117.1683,0.0,0.0,0.0,0.0,0.0,"51,989.0",0.0,0.0,0.0,0.0,"51,989.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"51,989.0",0.0,100.00%,0.00%
CA,MM YOLO POWER LLC FACILITY,38.6794,-121.7642,0.0,0.0,0.0,0.0,0.0,"18,099.0",0.0,0.0,0.0,0.0,"18,099.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"18,099.0",0.0,100.00%,0.00%
CA,MOBILE GT,39.4373,-123.3794,0.0,"3,892.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,892.0",0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"3,892.0",0.00%,100.00%
CA,MOCCASIN,37.8106,-120.2989,0.0,0.0,0.0,0.0,"375,977.0",0.0,0.0,0.0,0.0,0.0,"375,977.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"375,977.0",0.0,100.00%,0.00%
CA,MOCCASIN LOW HEAD HYDRO PROJECT,37.8094,-120.2994,0.0,0.0,0.0,0.0,"8,708.0",0.0,0.0,0.0,0.0,0.0,"8,708.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"8,708.0",0.0,100.00%,0.00%
CA,MOJAVE 16,35.0500,-118.2572,0.0,0.0,0.0,0.0,0.0,0.0,"46,287.0",0.0,0.0,0.0,"46,287.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"46,287.0",0.0,100.00%,0.00%
CA,MOJAVE 17,35.0500,-118.2572,0.0,0.0,0.0,0.0,0.0,0.0,"41,974.0",0.0,0.0,0.0,"41,974.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"41,974.0",0.0,100.00%,0.00%
CA,MOJAVE 18,35.0500,-118.2564,0.0,0.0,0.0,0.0,0.0,0.0,"69,211.0",0.0,0.0,0.0,"69,211.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"69,211.0",0.0,100.00%,0.00%
CA,MOJAVE 3,35.0500,-118.2572,0.0,0.0,0.0,0.0,0.0,0.0,"63,400.0",0.0,0.0,0.0,"63,400.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"63,400.0",0.0,100.00%,0.00%
CA,MOJAVE 4,35.0506,-118.2572,0.0,0.0,0.0,0.0,0.0,0.0,"74,991.0",0.0,0.0,0.0,"74,991.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"74,991.0",0.0,100.00%,0.00%
CA,MOJAVE 5,35.0500,-118.2572,0.0,0.0,0.0,0.0,0.0,0.0,"62,089.0",0.0,0.0,0.0,"62,089.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"62,089.0",0.0,100.00%,0.00%
CA,MOJAVE COGEN,35.0433,-117.6450,0.0,0.0,"373,241.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"373,241.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"373,241.0",0.00%,100.00%
CA,MOJAVE SIPHON,34.3072,-117.3244,0.0,0.0,0.0,0.0,"61,777.0",0.0,0.0,0.0,0.0,0.0,"61,777.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"61,777.0",0.0,100.00%,0.00%
CA,MONTEREY REGIONAL WATER COGEN FACILITY,36.7056,-121.7714,0.0,0.0,0.0,0.0,0.0,"7,623.0",0.0,0.0,0.0,0.0,"7,623.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"7,623.0",0.0,100.00%,0.00%
CA,MONTGOMERY CREEK HYDRO,40.8494,-121.9569,0.0,0.0,0.0,0.0,"12,380.0",0.0,0.0,0.0,0.0,0.0,"12,380.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"12,380.0",0.0,100.00%,0.00%
CA,MONTICELLO,38.2760,-121.9837,0.0,0.0,0.0,0.0,"35,814.0",0.0,0.0,0.0,0.0,0.0,"35,814.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"35,814.0",0.0,100.00%,0.00%
CA,MOUNTAIN VIEW I&2,33.9211,-116.5642,0.0,0.0,0.0,0.0,0.0,0.0,"224,936.0",0.0,0.0,0.0,"224,936.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"224,936.0",0.0,100.00%,0.00%
CA,MOUNTAIN VIEW III,33.9103,-116.5453,0.0,0.0,0.0,0.0,0.0,0.0,"84,581.0",0.0,0.0,0.0,"84,581.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"84,581.0",0.0,100.00%,0.00%
CA,MOUNTAINVIEW POWER LLC,34.0836,-117.2408,0.0,0.0,"6,034,355.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"6,034,355.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"6,034,355.0",0.00%,100.00%
CA,MT LASSEN POWER,40.2969,-121.0178,0.0,0.0,0.0,0.0,0.0,"64,050.0",0.0,0.0,0.0,0.0,"64,050.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"64,050.0",0.0,100.00%,0.00%
CA,MT POSO COGENERATION,35.5765,-119.0061,"244,074.7","9,833.9",0.0,0.0,0.0,"44,503.4",0.0,0.0,0.0,0.0,"298,412.0",81.79%,3.30%,0.00%,0.00%,0.00%,14.91%,0.00%,0.00%,0.00%,0.00%,"44,503.4","253,908.6",14.91%,85.09%
CA,MUCK VALLEY HYDROELECTRIC,41.0150,-121.1549,0.0,0.0,0.0,0.0,"30,561.0",0.0,0.0,0.0,0.0,0.0,"30,561.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"30,561.0",0.0,100.00%,0.00%
CA,MUNICIPAL COGEN PLANT,33.8247,-116.5106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,0.0,0.00%,0.00%
CA,MURPHYS,38.1500,-120.4508,0.0,0.0,0.0,0.0,"16,328.0",0.0,0.0,0.0,0.0,0.0,"16,328.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"16,328.0",0.0,100.00%,0.00%
CA,NACIMIENTO HYDRO PROJECT,35.7919,-120.8747,0.0,0.0,0.0,0.0,"12,204.0",0.0,0.0,0.0,0.0,0.0,"12,204.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"12,204.0",0.0,100.00%,0.00%
CA,NARROWS,39.2117,-121.0431,0.0,0.0,0.0,0.0,"55,947.0",0.0,0.0,0.0,0.0,0.0,"55,947.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"55,947.0",0.0,100.00%,0.00%
CA,NARROWS 2,39.3728,-121.2047,0.0,0.0,0.0,0.0,"196,835.0",0.0,0.0,0.0,0.0,0.0,"196,835.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"196,835.0",0.0,100.00%,0.00%
CA,NAVAL HOSPITAL MEDICAL CENTER,32.7261,-117.1464,0.0,0.0,"17,506.7",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"17,506.7",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"17,506.7",0.00%,100.00%
CA,NAVAL STATION ENERGY FACILITY,32.6795,-117.1224,0.0,0.0,"320,121.3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"320,121.3",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"320,121.3",0.00%,100.00%
CA,NELSON CREEK,41.0289,-121.8911,0.0,0.0,0.0,0.0,"4,065.0",0.0,0.0,0.0,0.0,0.0,"4,065.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"4,065.0",0.0,100.00%,0.00%
CA,NEW HOGAN POWER PLANT,38.1514,-120.8522,0.0,0.0,0.0,0.0,"4,305.0",0.0,0.0,0.0,0.0,0.0,"4,305.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"4,305.0",0.0,100.00%,0.00%
CA,NEW MELONES,37.9492,-120.5243,0.0,0.0,0.0,0.0,"339,801.0",0.0,0.0,0.0,0.0,0.0,"339,801.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"339,801.0",0.0,100.00%,0.00%
CA,NEWBY ISLAND I,37.4567,-121.9419,0.0,0.0,0.0,0.0,0.0,"14,661.0",0.0,0.0,0.0,0.0,"14,661.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"14,661.0",0.0,100.00%,0.00%
CA,NEWBY ISLAND II,37.4567,-121.9419,0.0,0.0,0.0,0.0,0.0,"7,787.0",0.0,0.0,0.0,0.0,"7,787.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"7,787.0",0.0,100.00%,0.00%
CA,NEWCASTLE,38.8867,-121.1950,0.0,0.0,0.0,0.0,"32,340.0",0.0,0.0,0.0,0.0,0.0,"32,340.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"32,340.0",0.0,100.00%,0.00%
CA,NICHOLS ROAD POWER PLANT,38.0432,-121.9870,0.0,"152,853.7",310.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"153,164.0",0.00%,99.80%,0.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"153,164.0",0.00%,100.00%
CA,NILAND GAS TURBINE PLANT,33.2421,-115.5014,0.0,0.0,"31,661.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"31,661.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"31,661.0",0.00%,100.00%
CA,NIMBUS,38.6761,-121.1586,0.0,0.0,0.0,0.0,"59,698.0",0.0,0.0,0.0,0.0,0.0,"59,698.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"59,698.0",0.0,100.00%,0.00%
CA,NORTH BRAWLEY GEOTHERMAL PLANT,33.0139,-115.5439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"177,569.0",0.0,"177,569.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"177,569.0",0.0,100.00%,0.00%
CA,NORTH CITY COGEN FACILITY,32.8817,-117.1958,0.0,0.0,0.0,0.0,0.0,"28,817.0",0.0,0.0,0.0,0.0,"28,817.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"28,817.0",0.0,100.00%,0.00%
CA,NORTH ISLAND ENERGY FACILITY,32.7050,-117.1890,0.0,0.0,"325,045.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"325,045.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"325,045.0",0.00%,100.00%
CA,NORTH MIDWAY COGEN,35.2761,-119.5986,0.0,0.0,"23,141.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"23,141.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"23,141.0",0.00%,100.00%
CA,NORTHWIND ENERGY,37.8453,-121.7272,0.0,0.0,0.0,0.0,0.0,0.0,"13,187.0",0.0,0.0,0.0,"13,187.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"13,187.0",0.0,100.00%,0.00%
CA,NOVE POWER PLANT,37.9675,-122.3822,0.0,0.0,0.0,0.0,0.0,"13,063.0",0.0,0.0,0.0,0.0,"13,063.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"13,063.0",0.0,100.00%,0.00%
CA,NRG ENERGY SAN DIEGO,32.7100,-117.1619,0.0,0.0,"1,630.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"1,630.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"1,630.0",0.00%,100.00%
CA,NRG SOLAR BLYTHE LLC,33.5917,-114.7444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"49,855.0",0.0,0.0,"49,855.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,"49,855.0",0.0,100.00%,0.00%
CA,NTC/MCRD ENERGY FACILITY,32.7353,-117.2083,0.0,0.0,"158,345.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"158,345.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"158,345.0",0.00%,100.00%
CA,OAK CREEK ENERGY SYSTEMS I,35.0260,-118.3562,0.0,0.0,0.0,0.0,0.0,0.0,"87,548.0",0.0,0.0,0.0,"87,548.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"87,548.0",0.0,100.00%,0.00%
CA,OAK FLAT,39.9322,-121.0597,0.0,0.0,0.0,0.0,"5,545.0",0.0,0.0,0.0,0.0,0.0,"5,545.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"5,545.0",0.0,100.00%,0.00%
CA,OASIS WIND,35.0833,-118.3333,0.0,0.0,0.0,0.0,0.0,0.0,"137,574.0",0.0,0.0,0.0,"137,574.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,"137,574.0",0.0,100.00%,0.00%
CA,OILDALE ENERGY LLC,35.4236,-119.0596,0.0,0.0,"312,260.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"312,260.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"312,260.0",0.00%,100.00%
CA,OLINDA LANDFILL GAS RECOVERY PLANT,33.9056,-117.8439,0.0,0.0,0.0,0.0,0.0,"37,273.0",0.0,0.0,0.0,0.0,"37,273.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"37,273.0",0.0,100.00%,0.00%
CA,OLIVE,34.1775,-118.3147,0.0,0.0,"13,625.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"13,625.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"13,625.0",0.00%,100.00%
CA,OLIVE VIEW MEDICAL CENTER,34.3261,-118.4461,0.0,0.0,"19,479.5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"19,479.5",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"19,479.5",0.00%,100.00%
CA,OLS ENERGY CAMARILLO,34.1594,-119.0464,0.0,0.0,"224,332.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"224,332.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"224,332.0",0.00%,100.00%
CA,OLS ENERGY CHINO,33.9961,-117.6726,0.0,0.0,"230,435.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"230,435.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"230,435.0",0.00%,100.00%
CA,OLSEN,40.7587,-122.0344,0.0,0.0,0.0,0.0,"9,421.0",0.0,0.0,0.0,0.0,0.0,"9,421.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"9,421.0",0.0,100.00%,0.00%
CA,ONEILL,37.0986,-121.0477,0.0,0.0,0.0,0.0,"1,624.0",0.0,0.0,0.0,0.0,0.0,"1,624.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"1,624.0",0.0,100.00%,0.00%
CA,ORANGE GROVE PEAKING FACILITY,33.3594,-117.1114,0.0,0.0,"63,903.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"63,903.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"63,903.0",0.00%,100.00%
CA,ORMESA I,32.8156,-115.2568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"92,827.0",0.0,"92,827.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"92,827.0",0.0,100.00%,0.00%
CA,ORMESA IH,32.7842,-115.2475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"39,452.0",0.0,"39,452.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"39,452.0",0.0,100.00%,0.00%
CA,ORMESA II,32.7873,-115.2479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"97,469.0",0.0,"97,469.0",0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,"97,469.0",0.0,100.00%,0.00%
CA,ORMOND BEACH,34.1292,-119.1689,0.0,0.0,"116,841.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"116,841.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"116,841.0",0.00%,100.00%
CA,OROVILLE COGENERATION LP,39.5125,-121.5817,0.0,0.0,"10,885.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"10,885.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"10,885.0",0.00%,100.00%
CA,OTAY,32.5983,-117.0178,0.0,0.0,0.0,0.0,0.0,"42,621.0",0.0,0.0,0.0,0.0,"42,621.0",0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,"42,621.0",0.0,100.00%,0.00%
CA,OTAY MESA GENERATING PROJECT,32.5733,-116.9153,0.0,0.0,"2,161,883.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"2,161,883.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"2,161,883.0",0.00%,100.00%
CA,OXBOW,39.0032,-120.7465,0.0,0.0,0.0,0.0,"31,118.0",0.0,0.0,0.0,0.0,0.0,"31,118.0",0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,"31,118.0",0.0,100.00%,0.00%
CA,OXNARD,34.1960,-119.1667,0.0,0.0,"579,448.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,"579,448.0",0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.0,"579,448.0",0.00%,100.00%
